deviceId,timeMili,timestamp,value,variable,alarmClass,is_GPS,GPS_Coordinates
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:03:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:06:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:08:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:09:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:13:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:16:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:19:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:23:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:26:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:29:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:33:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:36:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:39:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:43:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:46:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:49:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:53:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:53:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:53:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:53:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:56:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 00:59:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:03:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:06:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:09:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:13:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:17:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:20:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:23:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:26:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:29:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:34:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:37:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:40:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:44:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:47:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:50:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:54:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:54:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:54:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:54:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 01:57:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:00:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:04:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:07:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:10:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:14:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:18:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:20:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:24:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:27:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:30:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:34:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:37:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:40:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:45:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:48:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:51:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:55:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:55:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:55:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:55:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:55:00,94.0,INTERNAL BATTERY,3,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 02:58:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:01:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:05:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:08:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:11:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:15:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:18:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:21:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:25:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:28:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:31:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:35:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:38:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:41:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:46:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:49:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:52:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:56:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:56:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 03:59:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:02:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:06:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:09:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:12:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:16:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:19:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:22:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:26:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:29:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:32:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:36:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:39:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:42:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:46:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:50:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:53:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:56:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:56:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:56:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 04:56:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:00:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:03:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:06:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:09:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:12:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:17:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:20:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:23:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:27:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:30:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:33:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:37:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:40:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:43:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:47:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:50:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:53:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:57:00,37.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:57:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:57:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 05:57:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:00:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:03:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:07:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:10:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:13:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:17:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:21:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:24:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:28:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:31:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:34:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:37:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:40:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:44:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:44:00,35.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:48:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:51:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:54:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:58:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:58:00,35.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:58:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 06:58:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:01:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:04:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:08:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:11:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:14:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:18:00,,POSITION,0,True,"13.33002,74.74409,6.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:22:00,,POSITION,0,True,"13.329632,74.74398,175.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:24:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:25:00,,POSITION,0,True,"13.329633,74.74388,174.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:28:00,,POSITION,0,True,"13.329633,74.74388,174.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:31:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:34:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:39:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:42:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:45:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:49:00,,POSITION,0,True,"13.329598,74.74377,161.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:52:00,,POSITION,0,True,"13.329899,74.744125,1.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:55:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:55:00,,POSITION,0,True,"13.329912,74.74412,0.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:59:00,35.0,EXTERNAL BATTERY,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:59:00,,POSITION,0,True,"13.329912,74.74412,0.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:59:00,1.0,TOWING,0,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 07:59:00,0.0,IGNITION_STATUS,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 08:00:00,0.0,TOWING,5,False,No GPS Data
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 08:02:00,,POSITION,0,True,"13.329912,74.74412,0.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 08:05:00,,POSITION,0,True,"13.329912,74.74412,0.0"
zRYzhAEAHAABAAAKCRtcAAsAtwB1gBAQ,1597620000000.0,2025-03-02 08:09:00,,POSITION,0,True,"13.329912,74.74412,0.0"
